Type,First Name,Last Name,Company,Email,Phone,Phone 2,Fax,Address,Address 2,City,State,Zip,APN,Property Address,Property City,Property County,Property State,Property Zip,Property Size,Short Legal Description,Offer Amount,Market Value,Assessed Value,Repair Estimate,Back Taxes
,KITCHENS R SHANE,,,,,,,2000 JERSEY SOCIAL CIR RD,,COVINGTON,GA,30014,313   380, UN NAME RD,,Forsyth,GA,,0.3,14-1 1326 LT 152 PEBBLEBR OOK SHORES,,,25000,,
,KLUSENDORF KELVIN W,,,,,,,1788 PINE CONE CT,,MORGAN HILL,CA,95037,197   211,1080 PARK SHORE DR,CUMMING,Forsyth,GA,30041,0.64,2-1 69 LT 50 PH 1 PARK SH ,,,65000,,834.54
,KLUTTZ JIMMY H,,,,,,,8409 GLENDALE DR,,RICHMOND,VA,23229,085   019,4333 SHILOH RD,CUMMING,Forsyth,GA,30040,23,2-1 LL 555 2000 PA..........,,,366450,,
,KNOWLES KATHERINE,,,,,,,3487 EAST AHWATUKEE DR,,PHOENIX,AZ,85044,297   221, BETHEL RD,GAINESVILLE,Forsyth,GA,30506,0.38,14-1 951 LT 204-206 SHORE WOOD,,,25000,,
,KNOWLES KATHERINE,,,,,,,3847 EAST AHWATUKEE DR,,PHOENIX,AZ,85044,297   203, CAPRI ST,CUMMING,Forsyth,GA,30041,0.15,14-1 951 LT 196 SHOREWOOD ,,,21250,,
,KRONENGOLD JEFFERY L,,,,,,,1520 NW 117TH AVE,,FORT LAUDERDALE,FL,33323,325   236, BROOKSHIRE RD,GAINESVILLE,Forsyth,GA,30506,1.5,14-1 1400 LT 3 GLENN DUNCAN ,,,75000,,
,LAMPE MARJORIE C,,,,,,,4568 MURRAY COVE RD,,TIGER,GA,30576,027   072, HURT BRIDGE RD,CUMMING,Forsyth,GA,30028,29.49,3-1 512-569 ,,,515490,,513.31
,LAND DEPOT INC,,,,,,,PO BOX 1216,,CANTON,GA,30169,102   054, KELLY MILL RD,CUMMING,Forsyth,GA,30040,1.11,3-1 1279 ,,,38850,,25
,LAND MACKIE D &,,,,,,,349 SUGAR MAPLE RD,,MURPHY,NC,28906,252   005,5047 SMITH DR,CUMMING,Forsyth,GA,30041,2.08,14-1 497 ,,,64290,,
,LANDERS HEATHER &,,,,,,,7368 MOUNT TABOR RD,,CUMMING,GA,30028,091   036,7368 MOUNT TABOR RD,CUMMING,Forsyth,GA,30028,1,32568 ,,,36100,,383.06
,LARY KATHLEEN,,,,,,,#11 SUNSET CIR,,CARTERSVILLE,GA,30120,314   050, SAWNEE LN,GAINESVILLE,Forsyth,GA,30506,0.4,14-1 1325 LT 243  LAKE HARBOR SHORES ,,,25000,,217.61
,LAUTENSCHLAGER JACQUELINE M,,,,,,,2000 E WEST CONNECTOR,APT 204,AUSTELL,GA,30106,196   166, LAKESIDE TRL,CUMMING,Forsyth,GA,30041,0.26,3-1 1263 LOT 61 EAGLE ,,,22500,,310.17
,LBC FAMILY INVESTMENTS LLC,,,,,,,2532 HABERSHAM RD NW,,ATLANTA,GA,30305,261   045, LANIER DR,CUMMING,Forsyth,GA,30041,0.89,14-1 LT 127 UN H DEER CRK ,,,45000,,0.68
,LEAPHART EDWARD,,,,,,,728 SUMMITT ST,,APPLETON,WI,54914,048   175,7650 ABBEY GLEN DR,CUMMING,Forsyth,GA,30028,0.59,3-1 421 LT 9 ABBEY GLEN ,,,40000,,
,LEAPHART EDWARD,,,,,,,728 SOUTH SUMMITT ST,,APPLETON,WI,54914,070   065,7415 MATTS LANDING PT,CUMMING,Forsyth,GA,30028,0.86,3-1 231 LT 1 MATTS LNDG ,,,25800,,
,LEBLANC BLAINE,,,,,,,1070 HONOR RUN,,ALPHARETTA,GA,30005,221   718, PHOENIX ST,CUMMING,Forsyth,GA,30041,0.11,14-1 87-150 POLT 232-233 ,,,35000,,526.08
,LEDBETTER BERT A,,,,,,,8841 CONGRESS AVE,APT 614,KANSAS CITY,MO,64153,053   004T001,3154 CANTON HWY,CUMMING,Forsyth,GA,30040,,MH ,,,6700,,
,LEE PATRICIA,,,,,,,340 29TH AVE,# 213,OAKLAND,CA,94601,240   108, TANGLEWOOD CIR,CUMMING,Forsyth,GA,30041,20,14-1 391-ETAL LND & LT 45 QUAIL RDGE NO,,,695000,,
,LEE PETER,,,,,,,4833 SHAFTER AVE,,OAKLAND,CA,94606,257   019, TANGLEWOOD CIR,CUMMING,Forsyth,GA,30041,0.46,14-1 LT 9 QUAIL RIDGE NOR ,,,45000,,
,LEE PETER,,,,,,,4833 SHAFTER AVE,,OAKLAND,CA,94609,240   100, TANGLEWOOD CIR,CUMMING,Forsyth,GA,30041,0.43,14-1 LT 18 QUAIL RIDGE NO ,,,31500,,
,LEE PETER,,,,,,,4833 SHAFTER AVE,,OAKLAND,CA,94609,257   035, TANGLEWOOD DR,CUMMING,Forsyth,GA,30041,0.52,14-1 LT 27 QUAIL RIDGE NO ,,,27000,,
,LEE PETER,,,,,,,4833 SHAFTER AVE,,OAKLAND,CA,94609,257   036, TANGLEWOOD DR,CUMMING,Forsyth,GA,30041,0.46,14-1 LT 28 QUAIL RIDGE NO ,,,27000,,
,LEE PETER,,,,,,,4833 SHAFTER AVE,,OAKLAND,CA,94609,257   037, TANGLEWOOD DR,CUMMING,Forsyth,GA,30041,0.46,14-1 LT 29 QUAIL RIDGE NO ,,,27000,,
,LEE PETER,,,,,,,4833 SHAFTER AVE,,OAKLAND,CA,94609,257   020, TANGLEWOOD CIR,CUMMING,Forsyth,GA,30041,0.47,14-1 LT 10 QUAIL RIDGE NO ,,,22500,,
,LEE PETER,,,,,,,4833 SHAFTER AVE,,OAKLAND,CA,94609,257   021, TANGLEWOOD CIR,CUMMING,Forsyth,GA,30041,0.49,14-1 LT 11 QUAIL RIDGE NO ,,,22500,,
,LEE PETER,,,,,,,4833 SHAFTER AVE,,OAKLAND,CA,94609,257   022, TANGLEWOOD CIR,CUMMING,Forsyth,GA,30041,0.56,14-1 LT 12 QUAIL RIDGE NO ,,,22500,,
,LEE PETER,,,,,,,4833 SHAFTER AVE,,OAKLAND,CA,94609,257   023, TANGLEWOOD CIR,CUMMING,Forsyth,GA,30041,0.67,14-1 LT 13 QUAIL RIDGE NO ,,,18000,,
,LEE PETER L,,,,,,,4833 SHAFTER AVE,,OAKLAND,CA,94609,257   074, TANGLEWOOD DR,CUMMING,Forsyth,GA,30041,17.36,14-1 392-391-445-446 ,,,682080,,
,LEGION OF CHRIST INCORPORATED,,,,,,,590 COLUMBUS AVE,,THORNWOOD,NY,10594,134   320, PEACHTREE PKWY,CUMMING,Forsyth,GA,30041,15.7,2-1 705 ,,,785000,,
,LEHMANN JORITA ADAMS,,,,,,,1718 SOUTH MISTY LN,,WESIACO,TX,78596,040   059, MULLINAX RD,ALPHARETTA,Forsyth,GA,30004,4.06,2-1  619 ,,,143120,,
,LENNAR GEORGIA INC,,,,,,,1000 HOLCOMB WOODS PARKWAY,BLDG 200 STE 200,ROSWELL,GA,30075,039   442, MULLINAX RD,ALPHARETTA,Forsyth,GA,30004,3.83,2-1 535 ,,,287250,,3340.56
,LENTZ LLOYD F  ETAL,,,,,,,8555 ALEXANDRA DR,#216,NORTH ROYALTON,OH,44133,103   053,5435 KEITHWOOD CT,CUMMING,Forsyth,GA,30040,0.83,2-1 91 LT 31 UN 6 WADE VA ,,,52500,,448.96
,LEVINSON SANDRA &,,,,,,,918 ALFONSO AVE,,CORAL GABLES,FL,33146,195   047, PILGRIM MILL CIR,CUMMING,Forsyth,GA,30041,0.25,3-1 1118 LOT 40 R P OTWELL ,,,50000,,649.43
,LEVINSON SANDRA & THOMAS,,,,,,,918 ALFONSO AVE,,CORAL GABLES,FL,33146,195   047T001, PILGRIM MILL CIR,CUMMING,Forsyth,GA,30041,,MH ,,,6400,,
,LEVY CHRISTINE ETAL,,,,,,,28 MARION PL,,SARATOGA SPRINGS,NY,12866,325   062, KEITH BRIDGE RD,GAINESVILLE,Forsyth,GA,30506,0.26,14-1 1393 LT 4 JV MERRITT ,,,25000,,
,LEVY CHRISTINE ETAL,,,,,,,28 MARION PL,,SARATOGA SPRINGS,NY,12866,325   063, KEITH BRIDGE RD,GAINESVILLE,Forsyth,GA,30506,0.26,14-1 1393 LT 3 JV MERRIT ,,,25000,,
,LIEBLEIN GREG &,,,,,,,10457 SOUTHWEST 22ND PL,,DAVIE,FL,33324,241   238,5955 VIRGINIA DR,CUMMING,Forsyth,GA,30041,0.77,14-1 390 LT 2-3 MCDAVIES ,,,200000,,
,LILAVIVAT USAH &,,,,,,,461 CHIPPEWA CIR,,SUMTER CIR,SC,29150,317   040,9220 ARBOURLAC LN,GAINESVILLE,Forsyth,GA,30506,0.68,14-1 1222 LT 2 ARBOURLAC ON LANIER ,,,275000,,
,LIU INVESTMENT PARTNERS L P,,,,,,,PO BOX 28591,,ATLANTA,GA,30358,106   089, ATLANTA HWY,CUMMING,Forsyth,GA,30040,0.66,2-1 416 ,,,41250,,541.52
,LIU INVESTMENT PROPERTIES,,,,,,,PO BOX 28591,,ATLANTA,GA,30358,019   126, ATLANTA HWY,ALPHARETTA,Forsyth,GA,30004,1,2-1 687 ,,,50000,,587.75
,LIU INVESTMENTS PARTNERS LP,,,,,,,PO BOX 28591,,ATLANTA,GA,30358,019   070, ATLANTA HWY,ALPHARETTA,Forsyth,GA,30004,2.15,2-1 686 ,,,451500,,5603.5
,LOCH NESS INVESTMENT LLC,,,,,,,201 FORTUNE COVE LN,,BREVARD,NC,28712,244   235, PILGRIM MILL RD,CUMMING,Forsyth,GA,30041,8.57,14-1 361  LT 11 LOCH NESS,,,552800,,
,LOCH NESS INVESTMENT LLC,,,,,,,201 FORTUNE COVE LN,,BREVARD,NC,28712,244   236, PILGRIM MILL RD,CUMMING,Forsyth,GA,30041,8.27,14-1 361  LT 12 LOCH NESS,,,540800,,
,LOCH NESS INVESTMENT LLC,,,,,,,201 FORTUNE COVE LN,,BREVARD,NC,28712,244   234, PILGRIM MILL RD,CUMMING,Forsyth,GA,30041,7.96,14-1 361  LT 10 LOCH NESS,,,528400,,
,LOCH NESS INVESTMENT LLC,,,,,,,201 FORTUNE COVE LN,,BREVARD,NC,28712,244   237, PILGRIM MILL RD,CUMMING,Forsyth,GA,30041,7.9,14-1 361  LT 13 LOCH NESS,,,526000,,
,LOCH NESS INVESTMENT LLC,,,,,,,201 FORTUNE COVE LN,,BREVARD,NC,28712,243   238, PILGRIM MILL RD,CUMMING,Forsyth,GA,30041,7.16,14-1 360  LT 7 LOCH NESS,,,496400,,
,LOCH NESS INVESTMENT LLC,,,,,,,201 FORTUNE COVE LN,,BREVARD,NC,28712,243   239, PILGRIM MILL RD,CUMMING,Forsyth,GA,30041,6.74,14-1 360-361  LT 8 LOCH NESS,,,479600,,
,LOCH NESS INVESTMENT LLC,,,,,,,201 FORTUNE COVE LN,,BREVARD,NC,28712,244   233, PILGRIM MILL RD,CUMMING,Forsyth,GA,30041,5.49,14-1 288-361  LT 9 LOCH NESS,,,429600,,
,LOCH NESS INVESTMENT LLC,,,,,,,201 FORTUNE COVE LN,,BREVARD,NC,28712,243   237, PILGRIM MILL RD,CUMMING,Forsyth,GA,30041,3.78,14-1 360  LT 6 LOCH NESS,,,361200,,
,LOCH NESS INVESTMENT LLC,,,,,,,201 FORTUNE COVE LN,,BREVARD,NC,28712,243   236, PILGRIM MILL RD,CUMMING,Forsyth,GA,30041,3.35,14-1 360  LT 5 LOCH NESS,,,344000,,
,LOCH NESS INVESTMENT LLC,,,,,,,201 FORTUNE COVE LN,,BREVARD,NC,28712,243   235, PILGRIM MILL RD,CUMMING,Forsyth,GA,30041,3.27,14-1 360  LT 4 LOCH NESS,,,340800,,
,LOCH NESS INVESTMENT LLC,,,,,,,201 FORTUNE COVE LN,,BREVARD,NC,28712,243   234, PILGRIM MILL RD,CUMMING,Forsyth,GA,30041,2.91,14-1 360  LT 3 LOCH NESS,,,326400,,
,LOCH NESS INVESTMENT LLC,,,,,,,201 FORTUNE COVE LN,,BREVARD,NC,28712,243   233, PILGRIM MILL RD,CUMMING,Forsyth,GA,30041,2.88,14-1 360  LT 2 LOCH NESS,,,325200,,
,LOCH NESS INVESTMENT LLC,,,,,,,201 FORTUNE COVE LN,,BREVARD,NC,28712,243   232, PILGRIM MILL RD,CUMMING,Forsyth,GA,30041,2.7,14-1 289-360  LT 1 LOCH NESS,,,318000,,
,LONESTAR HOLDING CO INC,,,,,,,2905 MANOR BRIDGE DR,,ALPHARETTA,GA,30004,014   001, BATES DR,CUMMING,Forsyth,GA,30040,0.31,2-1 109 ,,,15110,,181.61
,LONGMIRE ROBERT SHANE,,,,,,,492 WILLOW POINTE DR,,DALLAS,GA,30157,235   025,5175 SETTINGDOWN RD,CUMMING,Forsyth,GA,30041,1.03,14-1 409 ,,,22900,,
,LOYD STEVEN  J &,,,,,,,303 3RD ST WEST,,DARIEN,GA,31305,276   025T001,7375 BEAR MOUNTAIN RD,DAWSONVILLE,Forsyth,GA,30534,,MH ,,,5000,,
,LUDWICK HOMER C,,,,,,,4599 BREAKWATER BLVD,,SPRING HILL,FL,34607,098   039, ELZEY DR,CUMMING,Forsyth,GA,30028,6.75,3-1 774 ,,,155180,,
,LUKE NAOMI J,,,,,,,200 CAMELOT DR,,FAYETTEVILLE,GA,30214,304   005,8250 WALLACE WOOD RD,GAINESVILLE,Forsyth,GA,30506,16.22,14-1 1120-1121 TRACT 1 ,,,405500,,
,LUKE NAOMI J,,,,,,,200 CAMELOT DR,,FAYETTEVILLE,GA,30214,304   060, WALLACE WOOD RD,GAINESVILLE,Forsyth,GA,30506,16,14-1 1020-1021 P/O TRCT 2 ,,,400000,,
,LUXE PROPERTIES INC,,,,,,,6870 BUCKS RD,,CUMMING,GA,30040,058   022, ODELL ST,CUMMING,Forsyth,GA,30040,0.31,2-1 189-190 VICKERY PH 3 ,,,80000,,0.24
,LYONESSE HOMES LLC,,,,,,,29 LEXINGTON RD,,RICHMOND,VA,23226,309   025,8455 LYONESSE DR,GAINESVILLE,Forsyth,GA,30506,1.29,14-1 1085-1086 LT4 LYONES SE  ESTATES,,,100000,,
,LYONESSE HOMES LLC,,,,,,,29 LEXINGTON RD,,RICHMOND,VA,23226,309   030,8445 LYONESSE DR,GAINESVILLE,Forsyth,GA,30506,3.07,14-1 1085-1086 LYONESSE ESTATES,,,85000,,
,LYONESSE HOMES LLC,,,,,,,29 LEXINGTON RD,,RICHMOND,VA,23226,309   032,8420 LYONESSE DR,GAINESVILLE,Forsyth,GA,30506,0.93,14-1 1086 LT 13 LYONESSE ESTATES,,,30000,,
,M & B BURTON INVESTMENTS LLC,,,,,,,325 CLEVELAND RD,,BOGART,GA,30622,152   058, HAW CREEK RD,CUMMING,Forsyth,GA,30041,6.9,2-1 297 ,,,207000,,
,MACHLACHLAN LACHLAN S,,,,,,,4040 DR BRAMBLETT RD,,CUMMING,GA,30028,120   265, DR BRAMBLETT RD,CUMMING,Forsyth,GA,30028,1.05,3-1 453 ,,,29300,,321.68
,MANNING STEPHEN N,,,,,,,378 ROAD 1971,,VALLEY HEAD,AL,35989,229   052, BUFORD HWY,CUMMING,Forsyth,GA,30041,8.6,14-1 56-63 ,,,645000,,
,MANNING STEPHEN N,,,,,,,378 ROAD 1971,,VALLEY HEAD,AL,35989,229   003, BUFORD HWY,CUMMING,Forsyth,GA,,2.87,14-1 LL 56-63 ,,,143500,,
,MANSELL VAP TRUST,,,,,,,185 PEARL HARBOR DR,,TEN MILE,TN,37880,225   283, SAMPLES RD,CUMMING,Forsyth,GA,30041,2.21,14-1 75 TR 1 PO LT 1&2 UN N C-O-L,,,110500,,
,MARCINIAK BRIAN E &,,,,,,,7745 BOLD SPRINGS XING,,CUMMING,GA,30041,259   177,7755 BOLD SPRINGS XING,CUMMING,Forsyth,GA,30041,0.7,14-1 559 LT 25 UN 1 YOUNG ,,,137500,,767.48
,MARKET PLACE 400 AREA LLC,,,,,,,212 DAHLONEGA ST,STE 200,CUMMING,GA,30040,C28   041, MARKET PLACE BLVD,CUMMING,Forsyth,GA,30041,1.67,2-1 66 ,,,154480,,1938.65
,MARSHALL JOANN &,,,,,,,C/O SHERRY STALNAKER,48 REID PLACE RD,THOMASTON,GA,30286,146   011,5720 JOHN BURRUSS RD,CUMMING,Forsyth,GA,30040,2.94,3-1 529 PO TRACT 7 PIRKLE FARM,,,88200,,
,MARSHALL JOANN &,,,,,,,C/O SHERRY STALNAKER,48 REID PLACE RD,THOMASTON,GA,30286,146   011T001,5720 JOHN BURRUSS RD,CUMMING,Forsyth,GA,30040,,MH ,,,10900,,
,MARTIN CARRIE BELLE,,,,,,,P O BOX 263,,HOMER,GA,30547,128   087, CASTLEBERRY RD,CUMMING,Forsyth,GA,30040,0.94,2-1 85 ,,,35720,,
,MARTIN DOUGLAS CHARLES,,,,,,,7365 WITS END DR,,GAINESVILLE,GA,30506,313   896,6348 MEDLOCK RD,GAINESVILLE,Forsyth,GA,30506,1.1,14-1 1210-1267 TR 2 ,,,27500,,371.85
,MARTIN ROBERT LEE &,,,,,,,8110 KNIGHT RD,,GAINESVILLE,GA,30506,302   048,8110 KNIGHT RD,GAINESVILLE,Forsyth,GA,30506,1.44,14-1 1199 ,,,38020,,407.73
,MARTIN SHARON E,,,,,,,5680 BURRUSS RD,,CUMMING,GA,30028,213   300,5682 BURRUSS RD,CUMMING,Forsyth,GA,30028,2,14-1 218 ,,,49800,,524.09
,MARTINEZ JOSE REFUGIO LOPEZ,,,,,,,1220 CANTON HWY,,CUMMING,GA,30040,125   105,1220 CANTON HWY,CUMMING,Forsyth,GA,30040,0.32,3-1 988 ,,,40000,,316.81
,MARTUCCI TOM &,,,,,,,510 RIVERS END DR,,SAVANNAH,GA,31406,045   106,9380 HILLGROVE WAY,CUMMING,Forsyth,GA,30028,0.61,3-1 10 LT 124 PH 3 MONTCL AIR,,,32000,,
,MARYAN DONALD R &,,,,,,,20126 TUBA ST,,CHATSWORTH,CA,91311,196   258, TOMAHAWK TRL,CUMMING,Forsyth,GA,30041,0.21,3-1 1263 LOT 179 EAGLE CREEK SHORES,,,35000,,
,MASSIE TOMMY LEE,,,,,,,3365 DR BRAMBLETT RD,,CUMMING,GA,30028,096   009,3365 DR BRAMBLETT RD,CUMMING,Forsyth,GA,30028,1.37,3-1 595 ,,,49090,,517.96
,MATHENY JAMES C,,,,,,,302 EAST NORTH FIELD BLVD,,MURFREESBORO,TN,37130,313   386, QUAIL MOUNTAIN TRL,,Forsyth,GA,,0.22,14-1 1326 LT 144-145 PEBB LEBROOK SHORE,,,37500,,
,MATHIS RICKY LANE,,,,,,,4920 HUBERT MARTIN RD,,CUMMING,GA,30028,167   008,4820 HUBERT MARTIN RD,CUMMING,Forsyth,GA,30028,1.04,3-1 401 ,,,43430,,568.37
,MATT HIGHWAY LLC,,,,,,,PO BOX 924555,,NORCROSS,GA,30010,190   004, MATT HWY,CUMMING,Forsyth,GA,30028,5.55,3-1 609 ,,,100440,,5.64
,MB REO GA BODEN LAND LLC,,,,,,,515 S. FLOWER ST,44TH FLOOR,LOS ANGELES,CA,90071,139   255, GRANITE LN,SUWANEE,Forsyth,GA,30024,0.9,2-1 1265 ,,,148500,,
,MB REO-GA BODEN LAND LLC,,,,,,,515 S FLOWER ST 44TH FLR,,LOS ANGELES,CA,90071,139   125, PEACHTREE PKWY,SUWANEE,Forsyth,GA,30024,1.37,2-1 1222  TRACT B ,,,575400,,
,MB REO-GA LAND LLC,,,,,,,2450 BROADWAY,6TH FLOOR,SANTA MONICA,CA,90404,174   484, BUFORD HWY,CUMMING,Forsyth,GA,30041,1.13,2-1 365  TR 4 ,,,459910,,
,MB REO-GA LAND LLC,,,,,,,515 S FLOWER ST,44TH FLR,LOS ANGELES,CA,90071,174   483, BUFORD HWY,CUMMING,Forsyth,GA,30041,0.64,2-1 365 ,,,324000,,
,MCCABE JOHN W,,,,,,,119 W NORTH BROADWAY,,COLUMBUS,OH,43214,264   018T002,6179 JETT RD,DAWSONVILLE,Forsyth,GA,30534,,MH ,,,13300,,
,MCCAIN KATHY YVONNE &,,,,,,,1515 NORTH TOWN EAST BLVD,STE 138-390,MESQUITE,TX,75150,313   727, OLD STILL PATH ,GAINESVILLE,Forsyth,GA,30506,0.52,14-1 1326 LTS 80-81 PEBBLE BROOK SHORES,,,37500,,
,MCCOY ALAN D & KATHY,,,,,,,214 BUCKINGHAM PL,,GENEVA,OH,44041,221   259, BELVEDERE ST,CUMMING,Forsyth,GA,30041,0.36,14-1 87 LT 176-178 HT-SS ,,,36590,,
,MCDANIEL SYLVIA JOANN EST & JAMES E,,,,,,,12089 HWY 1077,,FOLSOM,LA,70437,313   096T001,6450 CRYSTAL COVE TRL,GAINESVILLE,Forsyth,GA,30506,,MH ,,,9100,,
,MCDANIEL SYLVIA JOANN EST & JAMES S,,,,,,,12085 HWY 1077,,FOLSOM,LA,70437,313   096,6450 CRYSTAL COVE TRL,GAINESVILLE,Forsyth,GA,30506,0.27,14-1 1209-1268 LT 9  CRYSTAL COVE SHORES,,,15310,,
,MCFARLAND 400 INC,,,,,,,508 RUDDY TURNSTONE,,JOHNS ISLAND,SC,29455,064   022, MCFARLAND 400 BLVD,ALPHARETTA,Forsyth,GA,30004,23.8,2-1 764-ALSO OTHER LL ,,,35700,,
,MCGAHEE LYNN,,,,,,,2040 CLAYBURN DR,,CUMMING,GA,30040,313   360, MOUNTAIN TRAIL CT,GAINESVILLE,Forsyth,GA,30506,0.25,14-1 1326 LT 177  PEBBLEB ,,,5000,,59.53
,MCGOUIRK J W,,,,,,,1059 ELAINE DR,,FOREST PARK,GA,30297,198   228, RIDGE RD,CUMMING,Forsyth,GA,30041,0.07,2-1 145 ARNOLD WILLIAMS ,,,9000,,96.49
,MCHUGH LARUE P &,,,,,,,805 PJ E RD,,COVINGTON,GA,30014,020   628, TIDWELL RD,ALPHARETTA,Forsyth,GA,30004,2.22,2-1 759 ,,,79920,,
,MCI COMMUNICATIONS SVC INC,,,,,,,PO BOX 521807,,LONGWOOD,FL,32752,331   015, PUBLIC UTILITY ,,Forsyth,GA,,0,PUBLIC UTILITY COUNTY UNINCORPORATED,,,5031,,
,MCINTOSH JAMES W JR,,,,,,,6510 BLUE RIDGE AVE,,CUMMING,GA,30028,185   021,6530 BLUE RIDGE AVE,CUMMING,Forsyth,GA,30028,0.92,3-1 LTS 72-73  MASHBURN & ,,,37040,,427.86
,MCMILLAN VANCE,,,,,,,969 N LAUREL RIDGE DR,,BLUE RIDGE,GA,30513,306   028, WALDRIP RD,GAINESVILLE,Forsyth,GA,30506,1.12,14-1 1187 ,,,28000,,
,MCNEAL HAROLD & GLORIA,,,,,,,2405 SOMERSET AVE,,CASTRO VALLEY,CA,94546,303   002T001,7190 OUR WAY,GAINESVILLE,Forsyth,GA,30506,,MH ,,,15700,,
,MCNELLAGE KATHERIN N ESTATE,,,,,,,14 AZALEA ST,,FAIRHOPE,AL,36532,045   016, NICHOLSON RD,CUMMING,Forsyth,GA,30028,12.69,3-1  61 TRACT 11-12 ,,,203040,,
,MDC REV TRUST,,,,,,,13208 WHITE BLUFF RD,,SAVANNAH,GA,31419,274   033, SHADBURN FERRY RD,CUMMING,Forsyth,GA,30041,5.4,14-1 635 ,,,270000,,
,MEADOWS I/II LLC,,,,,,,30 IVAN ALLEN JR BLVD   STE 300,ATTN:  CONTROLLER,ATLANTA,GA,30308,088   172, SHILOH RD,CUMMING,Forsyth,GA,30041,1.04,2-1 914  PO TRACT 12A ,,,13000,,160.83
,MEEKS EDNA F &,,,,,,,392 AYERSVILLE RD,,TOCCOA,GA,30577,196   192, LAKESIDE TRL,CUMMING,Forsyth,GA,30041,0.3,3-1 1258 LOT 35 EAGLE CREEK SHORES,,,10500,,
,MERRELL E K,,,,,,,721 30TH AVE E,,CORDELE,GA,31015,270   165, AKINS WAY,CUMMING,Forsyth,GA,30041,0.57,14-1 724 LT 16 SC B HICKO HILLS,,,15000,,
,MGLWF LLC,,,,,,,411 WALNUT ST,# 11386,GREEN COVE SPRINGS,FL,32043,125   113, TOWER RD,CUMMING,Forsyth,GA,30040,3,3-1 986 ,,,300000,,
,MICELI PHILIP &,,,,,,,14915 BARLETTA WAY,# 114,DELRAY BEACH,FL,33446,324   123,9055 HAYES DR,GAINESVILLE,Forsyth,GA,30506,0.59,14-1 1373-1390 LT 8 CLOISTER COVE ,,,212500,,
,MICHEL JAMES E &,,,,,,,3240 MARINE RD,,CUMMING,GA,30041,241   160, MAGNOLIA AVE,CUMMING,Forsyth,GA,30041,0.3,14-1 254 LT 23  DEERWOOD ,,,45000,,587.75
,MILATOU-SMITH RODOTHEA,,,,,,,509 ELM ST  APT 604,,DALLAS,TX,75202,297   300, FLEETWOOD TRL,GAINESVILLE,Forsyth,GA,30506,0.12,14-1 952 LT 18 SHOREWOOD ,,,45000,,
,MILLS LELAND &,,,,,,,7490 HIGHTOWER CIR,,CUMMING,GA,30028,322   079,5230 TRUMAN MOUNTAIN RD,GAINESVILLE,Forsyth,GA,30506,0.26,14-1 1337 LT 180  LAKE HARBOR SHORES ,,,25220,,220.29
,MILLWOOD ROGER H,,,,,,,PO BOX 221,,GREENBACK,TN,37742,284   085,6355 LITTLE MILL RD,GAINESVILLE,Forsyth,GA,,3.48,14-1 849 ,,,87000,,
,MILLWOOD ROGER H,,,,,,,PO BOX 221,,GREENBACK,TN,37742,284   084, LITTLE MILL RD,GAINESVILLE,Forsyth,GA,30506,2,14-1 798-849 ,,,50000,,
,MIN CHO KEVIN SOK,,,,,,,209 LONDON WAY,,LITHIA SPRINGS,GA,30122,182   030,5678 OLD ATLANTA RD,SUWANEE,Forsyth,GA,30024,1.96,2-1 1214 ,,,81340,,
,MISSROON ROBERT L,,,,,,,203 WINCHESTER DR,,SAVANNAH,GA,31410,315   031,8205 OLD KEITH BRIDGE RD,GAINESVILLE,Forsyth,GA,30506,16.6,14-1 1281 ,,,241530,,
,MISTER JOHN  LLC,,,,,,,PO BOX 82,,WAVERLY HALL,GA,31831,164   077, BANNISTER RD,CUMMING,Forsyth,GA,30028,2.76,3-1 43 PO LT 45 HT PIRKLE EST S/D,,,80000,,
,MITCHELL MARY ELIZABETH &,,,,,,,517 WEST WALKER ST,,DOUGLAS,GA,31533,320   033, ATHENS PARK RD,GAINESVILLE,Forsyth,GA,30506,0.55,14-1 1231-1246 LT 4-5 SUMMEROUR ,,,30000,,
,MKW CAPITAL LLC,,,,,,,PO BOX 149,,JAMESTOWN,RI,02835,080   264, BETHELVIEW RD,,Forsyth,GA,,9.04,2-1 95 ,,,255380,,
,MKW CAPITAL LLC &,,,,,,,PO BOX 149,,JAMESTOWN,RI,20835,103   301, BETHELVIEW RD,CUMMING,Forsyth,GA,30040,37.68,2-1 92-93-124-ETAL ,,,753600,,
,MKW CAPITAL LLC &,,,,,,,PO BOX 149,,JAMESTOWN,RI,20835,103   011, BETHELVIEW RD,CUMMING,Forsyth,GA,30040,29.82,2-1 92-125 ,,,445810,,
,MKW CAPITAL LLC &,,,,,,,PO BOX 149,,JAMESTOWN,RI,20835,104   069, KEITHWOOD DR,CUMMING,Forsyth,GA,30040,1.01,2-1 126 PO TRACT 2 ,,,70000,,
,MOHAMED JAMES R &,,,,,,,2519 TURKEY CREEK DR,,NAVARRE,FL,32566,314   165, CHESTATEE HEIGHTS RD,GAINESVILLE,Forsyth,GA,30506,2.01,14-1 1279 P/O 12 ARTHUR ILA HILL,,,50250,,
,MOHAMED JAMES R &,,,,,,,2519 TURKEY CREEK DR,,NAVARRE,FL,32566,314   339, CHESTATEE HEIGHTS RD,GAINESVILLE,Forsyth,GA,30506,1.5,14-1 1279-ETAL P/O 12 ARTHUR ILA HILL,,,37500,,
