Type,First Name,Last Name,Company,Email,Phone,Phone 2,Fax,Address,Address 2,City,State,Zip,APN,Property Address,Property City,Property County,Property State,Property Zip,Property Size,Short Legal Description,Offer Amount,Market Value,Assessed Value,Repair Estimate,Back Taxes
Individual,ROBERT A ETAL,JOHNSTON,,,,,,407 HORTON HWY,,FALL BRANCH,TN,37656,233   025, GEORGIA HWY 400 ,,Forsyth,GA,,4.03,14-1 413-424 ,,,85230,,
Individual,ROSEMARY T,JOHNSTON,,,,,,407 HORTON RD,,FALL BRANCH,TN,37656,254   019, KEITH BRIDGE RD,,Forsyth,GA,,5,14-1 574-575 ,,,99000,,
Company,,,JONES FAMILY TRUST,,,,,PO BOX 7019,,INCLINE VILLAGE,NV,89450,244   131, PILGRIM MILL RD,CUMMING,Forsyth,GA,30041,0.26,14-1 381 LT 3  MRS J P FOWLER,,,50000,,
Individual,IRENE,JONES,,,,,,1221 ABRAMS RD,STE 110,RICHARDSON,TX,75081,297   190, LARK TER,,Forsyth,GA,,0.33,14-1 951-952 LOTS 276-277 SHOREWOOD,,,25000,,
Company,,,JONES LARRY W JR 2000 TRUST,,,,,5136 W SAN JOSE ST,,TAMPA,FL,33629,011   150, HOWARD RD,CUMMING,Forsyth,GA,30040,3.56,3-1 1153 ,,,129940,,
Company,,,JONES LARRY W JR 2000 TRUST,,,,,5136 W SAN JOSE ST,,TAMPA,FL,33629,011   038, HOWARD RD,CUMMING,Forsyth,GA,30040,0.49,3-1 1153 ,,,23890,,
Individual,LINDA L,JONES,,,,,,667 HATCHER RD,,GEORGETOWN,GA,39854,322   145, LAKESIDE CT,GAINESVILLE,Forsyth,GA,30506,0.35,14-1 1325 LT 107  LAKE HARBOR SHORES ,,,25000,,
Individual,TERA ALLEN,JONES,,,,,,102 RIDGECREST DR,,ANDALUSIA,AL,36420,319   189, BROWNS BRIDGE RD @BEAVER TRL ,GAINESVILLE,Forsyth,GA,30506,5.87,14-1293 1294 ,,,146750,,
Individual,TERA ALLEN,JONES,,,,,,102 RIDGECREST DR,,ANDALUSIA,AL,36420,319   264, BEAVER TRL,GAINESVILLE,Forsyth,GA,30506,0.85,14-1 1239 P/O LT 5 ,,,25000,,
Company,,,JORWELL PROPERTIES LLC,,,,,212 DAHLONEGA HWY,,CUMMING,GA,30040,249   045, JOT EM DOWN RD,CUMMING,Forsyth,GA,30028,4.02,14-1 421 ,,,70000,,871.83
Company,,,JP MORGAN CHASE BANK N A,,,,,7255 BAYMEADOWS WAY,,JACKSONVILLE,FL,32256,091   052,7257 MOUNT TABOR RD,CUMMING,Forsyth,GA,30028,1.13,3-1 90 ,,,47190,,
Company,,,JSF RONALD REAGAN BLVD TIM LLC,,,,,PTA JD#1012,PO BOX 320099,ALEXANDRIA,VA,22320,107   023, RONALD REAGAN BLVD,CUMMING,Forsyth,GA,30041,2.94,2-1 521 LOT 1B ,,,541000,,
Company,,,JTB1 HOSPITALITY LLC,,,,,12200 WILLIAMS RD,,PERRYSBURG,OH,43551,194   693, THE PLACE CIR,CUMMING,Forsyth,GA,30040,5,3-1 1044 TR 2 ,,,250000,,
Company,,,JTB1 HOSPITALITY LLC,,,,,12200 WILLIAMS RD,,PERRYSBURG,OH,43551,194   182, THE PLACE CIR,CUMMING,Forsyth,GA,30040,1.78,3-1 1044 TR 1 ,,,89000,,
Individual,CAROLYN LOU,JUNGBLUTH-MINNIHAN,,,,,,726 ERIN DR,,STOCKBRIDGE,GA,30281,316   098, BAY POINTE DR,GAINESVILLE,Forsyth,GA,30506,0.68,14-1 1285 LOT 21 PH I BAYHILL ,,,45000,,
Individual,JOSEPH J JR,JURIGA,,,,,,4163 TURNER DR,,CUMMING,GA,30040,129   007,4163 TURNER DR,CUMMING,Forsyth,GA,30040,1,2-1 LL 129-160 ,,,38000,,464.7
Individual,THERESA B,KALEY,,,,,,1320 TAYLORS DR,,WATKINSVILLE,GA,30677,284   163, BRYANT DR,GAINESVILLE,Forsyth,GA,30506,0.75,14-1 875 ROAD INGRESS & EGRESS & LAND,,,20000,,
Company,,,KDF PROPERTIES INC,,,,,310 TIDWELL DR,,ALPHARETTA,GA,30004,021   105, TIDWELL DR,ALPHARETTA,Forsyth,GA,30004,4.13,2-1 904 ,,,578200,,357.82
Company,,,KEITH BRIDGE 21 LLC,,,,,403 CORPORATE CENTER DR,STE 201,STOCKBRIDGE,GA,30281,238   080, KEITH BRIDGE RD,CUMMING,Forsyth,GA,30041,20.99,14-1 438 TR 1 ,,,251110,,
Company,,,KEITH BRIDGE 24 LLC,,,,,403 CORPORATE CENTER DR,STE 201,STOCKBRIDGE,GA,30281,238   086, KEITH BRIDGE RD,CUMMING,Forsyth,GA,30041,23.92,14-1 399-438-439 TR 2 ,,,333680,,
Individual,A C JR,KELLEY,,,,,,1021 SPRING VIEW CT,,ATHENS,GA,30606,164   032, BANNISTER RD,CUMMING,Forsyth,GA,30028,10.05,3-1 32 ,,,164320,,
Individual,JUSTIN LEE,KELLEY,,,,,,536 1/2 W BELMONT AVE,APT N2,CHICAGO,IL,60657,149   023,2665 BETTIS TRIBBLE GAP RD,CUMMING,Forsyth,GA,30040,1,3-1 839 ,,,28500,,
Company,,,KEPPLER EDWARD E REV TRUST,,,,,100 THOMPSON DR SE,,CEDAR RAPIDS,IA,52403,040   058, MULLINAX RD,ALPHARETTA,Forsyth,GA,30004,0.79,2-1 619 ,,,37530,,
Individual,BAHMAN,KHOSHNOOD,,,,,,10915 RAVEL CT,,BOCA RATON,FL,33498,058   141, POST RD,CUMMING,Forsyth,GA,30040,0.48,2-1 171 ,,,38020,,
Individual,JAMES T,KILPATRICK,,,,,,9100 BRITISH STATION LN,,KNOXVILLE,TN,37922,221   169, ESSEX DR,CUMMING,Forsyth,GA,30041,0.12,14-1 149 LOT 258 HD-SS ,,,35000,,279.27
Individual,ABRAHAM ETAL,KIM,,,,,,PO BOX 823,,CAPTAIN COOK,HI,96704,106   104, BETHELVIEW RD,CUMMING,Forsyth,GA,30040,5.85,2-1 306-342-343 ,,,658130,,
Individual,YOUNG H,KIM,,,,,,43324 RIVERSIDE DR,,HOLLYWOOD,MD,20636,076   008, CANTON HWY,CUMMING,Forsyth,GA,30040,3.42,3-1 950 LT 2 (J BRIDGES) ,,,410400,,
Company,,,KINGDOM GENERALS LLC,,,,,29 LEXINTON RD,,RICHMOND,VA,23226,309   027,8515 BLUE HERON DR,GAINESVILLE,Forsyth,GA,30506,0.65,14-1 1106 LT 6 LYONESSE ESTATES,,,150000,,
Company,,,KINGDOM GENERALS LLC,,,,,29 LEXINGTON RD,,RICHMOND,VA,23226,309   028,8520 BLUE HERON DR,GAINESVILLE,Forsyth,GA,30506,0.8,14-1 1106 LT 7 LYONESSE ESTATES,,,150000,,
Individual,ROBERT C ETAL,KINGSTON,,,,,,1603 RIVER FARM DR,,ALEXANDRIA,VA,22308,044   008, MCGINNIS FERRY RD,ALPHARETTA,Forsyth,GA,30004,11.63,2-1 1036-1037-1051 ,,,30820,,
Individual,TED CLINTON,KIRKPATRICK,,,,,,350 OAK HILL CIR,,COVINGTON,GA,30016,313   546, NUGGETT TRL,GAINESVILLE,Forsyth,GA,30506,0.11,14-1 1277 LT 539 PEBBLEBR OOK SHORES,,,5000,,
Individual,R SHANE,KITCHENS,,,,,,2000 JERSEY SOCIAL CIR RD,,COVINGTON,GA,30014,313   380, UN NAME RD,,Forsyth,GA,,0.3,14-1 1326 LT 152 PEBBLEBR OOK SHORES,,,25000,,
Individual,KELVIN W,KLUSENDORF,,,,,,1788 PINE CONE CT,,MORGAN HILL,CA,95037,197   211,1080 PARK SHORE DR,CUMMING,Forsyth,GA,30041,0.64,2-1 69 LT 50 PH 1 PARK SH ,,,65000,,834.54
Individual,JIMMY H,KLUTTZ,,,,,,8409 GLENDALE DR,,RICHMOND,VA,23229,085   019,4333 SHILOH RD,CUMMING,Forsyth,GA,30040,23,2-1 LL 555 2000 PA..........,,,366450,,
Individual,KATHERINE,KNOWLES,,,,,,3487 EAST AHWATUKEE DR,,PHOENIX,AZ,85044,297   221, BETHEL RD,GAINESVILLE,Forsyth,GA,30506,0.38,14-1 951 LT 204-206 SHORE WOOD,,,25000,,
Individual,KATHERINE,KNOWLES,,,,,,3847 EAST AHWATUKEE DR,,PHOENIX,AZ,85044,297   203, CAPRI ST,CUMMING,Forsyth,GA,30041,0.15,14-1 951 LT 196 SHOREWOOD ,,,21250,,
Individual,JEFFERY L,KRONENGOLD,,,,,,1520 NW 117TH AVE,,FORT LAUDERDALE,FL,33323,325   236, BROOKSHIRE RD,GAINESVILLE,Forsyth,GA,30506,1.5,14-1 1400 LT 3 GLENN DUNCAN ,,,75000,,
Individual,MARJORIE C,LAMPE,,,,,,4568 MURRAY COVE RD,,TIGER,GA,30576,027   072, HURT BRIDGE RD,CUMMING,Forsyth,GA,30028,29.49,3-1 512-569 ,,,515490,,513.31
Company,,,LAND DEPOT INC,,,,,PO BOX 1216,,CANTON,GA,30169,102   054, KELLY MILL RD,CUMMING,Forsyth,GA,30040,1.11,3-1 1279 ,,,38850,,25
Individual,MACKIE D,LAND,,,,,,349 SUGAR MAPLE RD,,MURPHY,NC,28906,252   005,5047 SMITH DR,CUMMING,Forsyth,GA,30041,2.08,14-1 497 ,,,64290,,
Individual,HEATHER,LANDERS,,,,,,7368 MOUNT TABOR RD,,CUMMING,GA,30028,091   036,7368 MOUNT TABOR RD,CUMMING,Forsyth,GA,30028,1,32568 ,,,36100,,383.06
Individual,KATHLEEN,LARY,,,,,,#11 SUNSET CIR,,CARTERSVILLE,GA,30120,314   050, SAWNEE LN,GAINESVILLE,Forsyth,GA,30506,0.4,14-1 1325 LT 243  LAKE HARBOR SHORES ,,,25000,,217.61
Individual,JACQUELINE M,LAUTENSCHLAGER,,,,,,2000 E WEST CONNECTOR,APT 204,AUSTELL,GA,30106,196   166, LAKESIDE TRL,CUMMING,Forsyth,GA,30041,0.26,3-1 1263 LOT 61 EAGLE ,,,22500,,310.17
Company,,,LBC FAMILY INVESTMENTS LLC,,,,,2532 HABERSHAM RD NW,,ATLANTA,GA,30305,261   045, LANIER DR,CUMMING,Forsyth,GA,30041,0.89,14-1 LT 127 UN H DEER CRK ,,,45000,,0.68
Individual,EDWARD,LEAPHART,,,,,,728 SUMMITT ST,,APPLETON,WI,54914,048   175,7650 ABBEY GLEN DR,CUMMING,Forsyth,GA,30028,0.59,3-1 421 LT 9 ABBEY GLEN ,,,40000,,
Individual,EDWARD,LEAPHART,,,,,,728 SOUTH SUMMITT ST,,APPLETON,WI,54914,070   065,7415 MATTS LANDING PT,CUMMING,Forsyth,GA,30028,0.86,3-1 231 LT 1 MATTS LNDG ,,,25800,,
Individual,BLAINE,LEBLANC,,,,,,1070 HONOR RUN,,ALPHARETTA,GA,30005,221   718, PHOENIX ST,CUMMING,Forsyth,GA,30041,0.11,14-1 87-150 POLT 232-233 ,,,35000,,526.08
Individual,BERT A,LEDBETTER,,,,,,8841 CONGRESS AVE,APT 614,KANSAS CITY,MO,64153,053   004T001,3154 CANTON HWY,CUMMING,Forsyth,GA,30040,,MH ,,,6700,,
Individual,PATRICIA,LEE,,,,,,340 29TH AVE,# 213,OAKLAND,CA,94601,240   108, TANGLEWOOD CIR,CUMMING,Forsyth,GA,30041,20,14-1 391-ETAL LND & LT 45 QUAIL RDGE NO,,,695000,,
Individual,PETER,LEE,,,,,,4833 SHAFTER AVE,,OAKLAND,CA,94606,257   019, TANGLEWOOD CIR,CUMMING,Forsyth,GA,30041,0.46,14-1 LT 9 QUAIL RIDGE NOR ,,,45000,,
Individual,PETER,LEE,,,,,,4833 SHAFTER AVE,,OAKLAND,CA,94609,240   100, TANGLEWOOD CIR,CUMMING,Forsyth,GA,30041,0.43,14-1 LT 18 QUAIL RIDGE NO ,,,31500,,
Individual,PETER,LEE,,,,,,4833 SHAFTER AVE,,OAKLAND,CA,94609,257   035, TANGLEWOOD DR,CUMMING,Forsyth,GA,30041,0.52,14-1 LT 27 QUAIL RIDGE NO ,,,27000,,
Individual,PETER,LEE,,,,,,4833 SHAFTER AVE,,OAKLAND,CA,94609,257   036, TANGLEWOOD DR,CUMMING,Forsyth,GA,30041,0.46,14-1 LT 28 QUAIL RIDGE NO ,,,27000,,
Individual,PETER,LEE,,,,,,4833 SHAFTER AVE,,OAKLAND,CA,94609,257   037, TANGLEWOOD DR,CUMMING,Forsyth,GA,30041,0.46,14-1 LT 29 QUAIL RIDGE NO ,,,27000,,
Individual,PETER,LEE,,,,,,4833 SHAFTER AVE,,OAKLAND,CA,94609,257   020, TANGLEWOOD CIR,CUMMING,Forsyth,GA,30041,0.47,14-1 LT 10 QUAIL RIDGE NO ,,,22500,,
Individual,PETER,LEE,,,,,,4833 SHAFTER AVE,,OAKLAND,CA,94609,257   021, TANGLEWOOD CIR,CUMMING,Forsyth,GA,30041,0.49,14-1 LT 11 QUAIL RIDGE NO ,,,22500,,
Individual,PETER,LEE,,,,,,4833 SHAFTER AVE,,OAKLAND,CA,94609,257   022, TANGLEWOOD CIR,CUMMING,Forsyth,GA,30041,0.56,14-1 LT 12 QUAIL RIDGE NO ,,,22500,,
Individual,PETER,LEE,,,,,,4833 SHAFTER AVE,,OAKLAND,CA,94609,257   023, TANGLEWOOD CIR,CUMMING,Forsyth,GA,30041,0.67,14-1 LT 13 QUAIL RIDGE NO ,,,18000,,
Individual,PETER L,LEE,,,,,,4833 SHAFTER AVE,,OAKLAND,CA,94609,257   074, TANGLEWOOD DR,CUMMING,Forsyth,GA,30041,17.36,14-1 392-391-445-446 ,,,682080,,
Company,,,LEGION OF CHRIST INCORPORATED,,,,,590 COLUMBUS AVE,,THORNWOOD,NY,10594,134   320, PEACHTREE PKWY,CUMMING,Forsyth,GA,30041,15.7,2-1 705 ,,,785000,,
Individual,JORITA ADAMS,LEHMANN,,,,,,1718 SOUTH MISTY LN,,WESIACO,TX,78596,040   059, MULLINAX RD,ALPHARETTA,Forsyth,GA,30004,4.06,2-1  619 ,,,143120,,
Company,,,LENNAR GEORGIA INC,,,,,1000 HOLCOMB WOODS PARKWAY,BLDG 200 STE 200,ROSWELL,GA,30075,039   442, MULLINAX RD,ALPHARETTA,Forsyth,GA,30004,3.83,2-1 535 ,,,287250,,3340.56
Individual,LLOYD F ETAL,LENTZ,,,,,,8555 ALEXANDRA DR,#216,NORTH ROYALTON,OH,44133,103   053,5435 KEITHWOOD CT,CUMMING,Forsyth,GA,30040,0.83,2-1 91 LT 31 UN 6 WADE VA ,,,52500,,448.96
Individual,SANDRA,LEVINSON,,,,,,918 ALFONSO AVE,,CORAL GABLES,FL,33146,195   047, PILGRIM MILL CIR,CUMMING,Forsyth,GA,30041,0.25,3-1 1118 LOT 40 R P OTWELL ,,,50000,,649.43
Individual,SANDRA,LEVINSON,,,,,,918 ALFONSO AVE,,CORAL GABLES,FL,33146,195   047T001, PILGRIM MILL CIR,CUMMING,Forsyth,GA,30041,,MH ,,,6400,,
Individual,CHRISTINE ETAL,LEVY,,,,,,28 MARION PL,,SARATOGA SPRINGS,NY,12866,325   062, KEITH BRIDGE RD,GAINESVILLE,Forsyth,GA,30506,0.26,14-1 1393 LT 4 JV MERRITT ,,,25000,,
Individual,CHRISTINE ETAL,LEVY,,,,,,28 MARION PL,,SARATOGA SPRINGS,NY,12866,325   063, KEITH BRIDGE RD,GAINESVILLE,Forsyth,GA,30506,0.26,14-1 1393 LT 3 JV MERRIT ,,,25000,,
Individual,GREG,LIEBLEIN,,,,,,10457 SOUTHWEST 22ND PL,,DAVIE,FL,33324,241   238,5955 VIRGINIA DR,CUMMING,Forsyth,GA,30041,0.77,14-1 390 LT 2-3 MCDAVIES ,,,200000,,
Individual,USAH,LILAVIVAT,,,,,,461 CHIPPEWA CIR,,SUMTER CIR,SC,29150,317   040,9220 ARBOURLAC LN,GAINESVILLE,Forsyth,GA,30506,0.68,14-1 1222 LT 2 ARBOURLAC ON LANIER ,,,275000,,
Company,,,LIU INVESTMENT PARTNERS L P,,,,,PO BOX 28591,,ATLANTA,GA,30358,106   089, ATLANTA HWY,CUMMING,Forsyth,GA,30040,0.66,2-1 416 ,,,41250,,541.52
Company,,,LIU INVESTMENT PROPERTIES,,,,,PO BOX 28591,,ATLANTA,GA,30358,019   126, ATLANTA HWY,ALPHARETTA,Forsyth,GA,30004,1,2-1 687 ,,,50000,,587.75
Company,,,LIU INVESTMENTS PARTNERS LP,,,,,PO BOX 28591,,ATLANTA,GA,30358,019   070, ATLANTA HWY,ALPHARETTA,Forsyth,GA,30004,2.15,2-1 686 ,,,451500,,5603.5
Company,,,LOCH NESS INVESTMENT LLC,,,,,201 FORTUNE COVE LN,,BREVARD,NC,28712,244   235, PILGRIM MILL RD,CUMMING,Forsyth,GA,30041,8.57,14-1 361  LT 11 LOCH NESS,,,552800,,
Company,,,LOCH NESS INVESTMENT LLC,,,,,201 FORTUNE COVE LN,,BREVARD,NC,28712,244   236, PILGRIM MILL RD,CUMMING,Forsyth,GA,30041,8.27,14-1 361  LT 12 LOCH NESS,,,540800,,
Company,,,LOCH NESS INVESTMENT LLC,,,,,201 FORTUNE COVE LN,,BREVARD,NC,28712,244   234, PILGRIM MILL RD,CUMMING,Forsyth,GA,30041,7.96,14-1 361  LT 10 LOCH NESS,,,528400,,
Company,,,LOCH NESS INVESTMENT LLC,,,,,201 FORTUNE COVE LN,,BREVARD,NC,28712,244   237, PILGRIM MILL RD,CUMMING,Forsyth,GA,30041,7.9,14-1 361  LT 13 LOCH NESS,,,526000,,
Company,,,LOCH NESS INVESTMENT LLC,,,,,201 FORTUNE COVE LN,,BREVARD,NC,28712,243   238, PILGRIM MILL RD,CUMMING,Forsyth,GA,30041,7.16,14-1 360  LT 7 LOCH NESS,,,496400,,
Company,,,LOCH NESS INVESTMENT LLC,,,,,201 FORTUNE COVE LN,,BREVARD,NC,28712,243   239, PILGRIM MILL RD,CUMMING,Forsyth,GA,30041,6.74,14-1 360-361  LT 8 LOCH NESS,,,479600,,
Company,,,LOCH NESS INVESTMENT LLC,,,,,201 FORTUNE COVE LN,,BREVARD,NC,28712,244   233, PILGRIM MILL RD,CUMMING,Forsyth,GA,30041,5.49,14-1 288-361  LT 9 LOCH NESS,,,429600,,
Company,,,LOCH NESS INVESTMENT LLC,,,,,201 FORTUNE COVE LN,,BREVARD,NC,28712,243   237, PILGRIM MILL RD,CUMMING,Forsyth,GA,30041,3.78,14-1 360  LT 6 LOCH NESS,,,361200,,
Company,,,LOCH NESS INVESTMENT LLC,,,,,201 FORTUNE COVE LN,,BREVARD,NC,28712,243   236, PILGRIM MILL RD,CUMMING,Forsyth,GA,30041,3.35,14-1 360  LT 5 LOCH NESS,,,344000,,
Company,,,LOCH NESS INVESTMENT LLC,,,,,201 FORTUNE COVE LN,,BREVARD,NC,28712,243   235, PILGRIM MILL RD,CUMMING,Forsyth,GA,30041,3.27,14-1 360  LT 4 LOCH NESS,,,340800,,
Company,,,LOCH NESS INVESTMENT LLC,,,,,201 FORTUNE COVE LN,,BREVARD,NC,28712,243   234, PILGRIM MILL RD,CUMMING,Forsyth,GA,30041,2.91,14-1 360  LT 3 LOCH NESS,,,326400,,
Company,,,LOCH NESS INVESTMENT LLC,,,,,201 FORTUNE COVE LN,,BREVARD,NC,28712,243   233, PILGRIM MILL RD,CUMMING,Forsyth,GA,30041,2.88,14-1 360  LT 2 LOCH NESS,,,325200,,
Company,,,LOCH NESS INVESTMENT LLC,,,,,201 FORTUNE COVE LN,,BREVARD,NC,28712,243   232, PILGRIM MILL RD,CUMMING,Forsyth,GA,30041,2.7,14-1 289-360  LT 1 LOCH NESS,,,318000,,
Company,,,LONESTAR HOLDING CO INC,,,,,2905 MANOR BRIDGE DR,,ALPHARETTA,GA,30004,014   001, BATES DR,CUMMING,Forsyth,GA,30040,0.31,2-1 109 ,,,15110,,181.61
Individual,ROBERT SHANE,LONGMIRE,,,,,,492 WILLOW POINTE DR,,DALLAS,GA,30157,235   025,5175 SETTINGDOWN RD,CUMMING,Forsyth,GA,30041,1.03,14-1 409 ,,,22900,,
Individual,STEVEN J,LOYD,,,,,,303 3RD ST WEST,,DARIEN,GA,31305,276   025T001,7375 BEAR MOUNTAIN RD,DAWSONVILLE,Forsyth,GA,30534,,MH ,,,5000,,
Individual,HOMER C,LUDWICK,,,,,,4599 BREAKWATER BLVD,,SPRING HILL,FL,34607,098   039, ELZEY DR,CUMMING,Forsyth,GA,30028,6.75,3-1 774 ,,,155180,,
Individual,NAOMI J,LUKE,,,,,,200 CAMELOT DR,,FAYETTEVILLE,GA,30214,304   005,8250 WALLACE WOOD RD,GAINESVILLE,Forsyth,GA,30506,16.22,14-1 1120-1121 TRACT 1 ,,,405500,,
Individual,NAOMI J,LUKE,,,,,,200 CAMELOT DR,,FAYETTEVILLE,GA,30214,304   060, WALLACE WOOD RD,GAINESVILLE,Forsyth,GA,30506,16,14-1 1020-1021 P/O TRCT 2 ,,,400000,,
Company,,,LUXE PROPERTIES INC,,,,,6870 BUCKS RD,,CUMMING,GA,30040,058   022, ODELL ST,CUMMING,Forsyth,GA,30040,0.31,2-1 189-190 VICKERY PH 3 ,,,80000,,0.24
Company,,,LYONESSE HOMES LLC,,,,,29 LEXINGTON RD,,RICHMOND,VA,23226,309   025,8455 LYONESSE DR,GAINESVILLE,Forsyth,GA,30506,1.29,14-1 1085-1086 LT4 LYONES SE  ESTATES,,,100000,,
Company,,,LYONESSE HOMES LLC,,,,,29 LEXINGTON RD,,RICHMOND,VA,23226,309   030,8445 LYONESSE DR,GAINESVILLE,Forsyth,GA,30506,3.07,14-1 1085-1086 LYONESSE ESTATES,,,85000,,
Company,,,LYONESSE HOMES LLC,,,,,29 LEXINGTON RD,,RICHMOND,VA,23226,309   032,8420 LYONESSE DR,GAINESVILLE,Forsyth,GA,30506,0.93,14-1 1086 LT 13 LYONESSE ESTATES,,,30000,,
Company,,,M & B BURTON INVESTMENTS LLC,,,,,325 CLEVELAND RD,,BOGART,GA,30622,152   058, HAW CREEK RD,CUMMING,Forsyth,GA,30041,6.9,2-1 297 ,,,207000,,
Individual,LACHLAN S,MACHLACHLAN,,,,,,4040 DR BRAMBLETT RD,,CUMMING,GA,30028,120   265, DR BRAMBLETT RD,CUMMING,Forsyth,GA,30028,1.05,3-1 453 ,,,29300,,321.68
Individual,STEPHEN N,MANNING,,,,,,378 ROAD 1971,,VALLEY HEAD,AL,35989,229   052, BUFORD HWY,CUMMING,Forsyth,GA,30041,8.6,14-1 56-63 ,,,645000,,
Individual,STEPHEN N,MANNING,,,,,,378 ROAD 1971,,VALLEY HEAD,AL,35989,229   003, BUFORD HWY,CUMMING,Forsyth,GA,,2.87,14-1 LL 56-63 ,,,143500,,
Company,,,MANSELL VAP TRUST,,,,,185 PEARL HARBOR DR,,TEN MILE,TN,37880,225   283, SAMPLES RD,CUMMING,Forsyth,GA,30041,2.21,14-1 75 TR 1 PO LT 1&2 UN N C-O-L,,,110500,,
Individual,BRIAN E,MARCINIAK,,,,,,7745 BOLD SPRINGS XING,,CUMMING,GA,30041,259   177,7755 BOLD SPRINGS XING,CUMMING,Forsyth,GA,30041,0.7,14-1 559 LT 25 UN 1 YOUNG ,,,137500,,767.48
Company,,,MARKET PLACE 400 AREA LLC,,,,,212 DAHLONEGA ST,STE 200,CUMMING,GA,30040,C28   041, MARKET PLACE BLVD,CUMMING,Forsyth,GA,30041,1.67,2-1 66 ,,,154480,,1938.65
Individual,JOANN,MARSHALL,,,,,,C/O SHERRY STALNAKER,48 REID PLACE RD,THOMASTON,GA,30286,146   011,5720 JOHN BURRUSS RD,CUMMING,Forsyth,GA,30040,2.94,3-1 529 PO TRACT 7 PIRKLE FARM,,,88200,,
Individual,JOANN,MARSHALL,,,,,,C/O SHERRY STALNAKER,48 REID PLACE RD,THOMASTON,GA,30286,146   011T001,5720 JOHN BURRUSS RD,CUMMING,Forsyth,GA,30040,,MH ,,,10900,,
Individual,CARRIE BELLE,MARTIN,,,,,,P O BOX 263,,HOMER,GA,30547,128   087, CASTLEBERRY RD,CUMMING,Forsyth,GA,30040,0.94,2-1 85 ,,,35720,,
Individual,DOUGLAS CHARLES,MARTIN,,,,,,7365 WITS END DR,,GAINESVILLE,GA,30506,313   896,6348 MEDLOCK RD,GAINESVILLE,Forsyth,GA,30506,1.1,14-1 1210-1267 TR 2 ,,,27500,,371.85
Individual,ROBERT LEE,MARTIN,,,,,,8110 KNIGHT RD,,GAINESVILLE,GA,30506,302   048,8110 KNIGHT RD,GAINESVILLE,Forsyth,GA,30506,1.44,14-1 1199 ,,,38020,,407.73
Individual,SHARON E,MARTIN,,,,,,5680 BURRUSS RD,,CUMMING,GA,30028,213   300,5682 BURRUSS RD,CUMMING,Forsyth,GA,30028,2,14-1 218 ,,,49800,,524.09
Individual,JOSE REFUGIO LOPEZ,MARTINEZ,,,,,,1220 CANTON HWY,,CUMMING,GA,30040,125   105,1220 CANTON HWY,CUMMING,Forsyth,GA,30040,0.32,3-1 988 ,,,40000,,316.81
Individual,TOM,MARTUCCI,,,,,,510 RIVERS END DR,,SAVANNAH,GA,31406,045   106,9380 HILLGROVE WAY,CUMMING,Forsyth,GA,30028,0.61,3-1 10 LT 124 PH 3 MONTCL AIR,,,32000,,
Individual,DONALD R,MARYAN,,,,,,20126 TUBA ST,,CHATSWORTH,CA,91311,196   258, TOMAHAWK TRL,CUMMING,Forsyth,GA,30041,0.21,3-1 1263 LOT 179 EAGLE CREEK SHORES,,,35000,,
Individual,TOMMY LEE,MASSIE,,,,,,3365 DR BRAMBLETT RD,,CUMMING,GA,30028,096   009,3365 DR BRAMBLETT RD,CUMMING,Forsyth,GA,30028,1.37,3-1 595 ,,,49090,,517.96
Individual,JAMES C,MATHENY,,,,,,302 EAST NORTH FIELD BLVD,,MURFREESBORO,TN,37130,313   386, QUAIL MOUNTAIN TRL,,Forsyth,GA,,0.22,14-1 1326 LT 144-145 PEBB LEBROOK SHORE,,,37500,,
Individual,RICKY LANE,MATHIS,,,,,,4920 HUBERT MARTIN RD,,CUMMING,GA,30028,167   008,4820 HUBERT MARTIN RD,CUMMING,Forsyth,GA,30028,1.04,3-1 401 ,,,43430,,568.37
Company,,,MATT HIGHWAY LLC,,,,,PO BOX 924555,,NORCROSS,GA,30010,190   004, MATT HWY,CUMMING,Forsyth,GA,30028,5.55,3-1 609 ,,,100440,,5.64
Company,,,MB REO GA BODEN LAND LLC,,,,,515 S. FLOWER ST,44TH FLOOR,LOS ANGELES,CA,90071,139   255, GRANITE LN,SUWANEE,Forsyth,GA,30024,0.9,2-1 1265 ,,,148500,,
Company,,,MB REO-GA BODEN LAND LLC,,,,,515 S FLOWER ST 44TH FLR,,LOS ANGELES,CA,90071,139   125, PEACHTREE PKWY,SUWANEE,Forsyth,GA,30024,1.37,2-1 1222  TRACT B ,,,575400,,
Company,,,MB REO-GA LAND LLC,,,,,2450 BROADWAY,6TH FLOOR,SANTA MONICA,CA,90404,174   484, BUFORD HWY,CUMMING,Forsyth,GA,30041,1.13,2-1 365  TR 4 ,,,459910,,
Company,,,MB REO-GA LAND LLC,,,,,515 S FLOWER ST,44TH FLR,LOS ANGELES,CA,90071,174   483, BUFORD HWY,CUMMING,Forsyth,GA,30041,0.64,2-1 365 ,,,324000,,
Individual,JOHN W,MCCABE,,,,,,119 W NORTH BROADWAY,,COLUMBUS,OH,43214,264   018T002,6179 JETT RD,DAWSONVILLE,Forsyth,GA,30534,,MH ,,,13300,,
Individual,KATHY YVONNE,MCCAIN,,,,,,1515 NORTH TOWN EAST BLVD,STE 138-390,MESQUITE,TX,75150,313   727, OLD STILL PATH ,GAINESVILLE,Forsyth,GA,30506,0.52,14-1 1326 LTS 80-81 PEBBLE BROOK SHORES,,,37500,,
